Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
The Investigator,John Sandford,"By twenty-four, Letty Davenport has seen more action than most law enforcement professionals. Working a desk job for US Senator Christopher Colles, she's bored and ready to quit. But when her skills catch his attention, she is offered a lifeline: real investigative work.",Crime & mystery,2023,0,en,No rating,http://books.google.co.in/books?id=ULJuzwEACAAJ&dq=subject:thriller&hl=&cd=190&source=gbs_api,http://books.google.com/books/content?id=ULJuzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exit Lines,Reginald Hill,"The deaths of three elderly men bring the forward-thinking Pascoe and the cynical, irreverent Dalziel into investigative action and, when Dalziel fall under suspicion, Pascoe proceeds on his own.","Dalziel, Andrew (Fictitious character)",2009-06,0,en,No rating,http://books.google.co.in/books?id=hs5TPwAACAAJ&dq=subject:thriller&hl=&cd=191&source=gbs_api,http://books.google.com/books/content?id=hs5TPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Wildcard,Ken McClure,"When a traveller dies, bleeding profusely, on a flight from Africa to London, the Ebola virus is blamed. Steven Dunbar of the Sci-Med Directorate investigates and discovers that this outbreak cannot be blamed on Ebola, and that other people, completely unrelated to the first victim, are falling ill and dying. Somewhere there is a link. Somehow the wildcards are related. As more and more people throughout the British Isles succumb to the virus, politicians equivocate and scientists attempt to find a seemingly impossible answer. Beginning to question his own belief in medicine, Steven comes closer to the terrifying, unbelievable and shocking truth.",Chemical terrorism,2003,360,en,No rating,http://books.google.co.in/books?id=ozdLPgAACAAJ&dq=subject:thriller&hl=&cd=192&source=gbs_api,No thumbnail available
The Magician of Lhasa,David Michie,"When novice monk Tenzin Dorje is told by his lama that the Red Army is invading Tibet, his country's darkest moment paradoxically gives him a sense of purpose like no other. He accepts a mission to carry two ancient, secret texts across the Himalayas to safety. Half a century later, in a paradox of similarly troubling circumstances, Matt Lester is called upon to convey his own particular wisdom as a scientist, when Matt's nanotech project is mysteriously moved from London to a research incubator in Los Angeles. Tenzin and Matt embark on parallel adventures which have spine-chilling connections. Tenzin's perilous journey through the Himalayas, amid increasing physical hardship and the ever-present horror of Red Army capture, is mirrored by Matt's contemporary, but no less traumatic challenges, as his passionate relationship with his fiance, Isabella, and his high flying career undergo escalating crises. It is at the moment when both Tenzin and Matt face catastrophe that their stories converge, spectacularly transforming our understanding of all that has gone before.",Himalaya Mountains,2010,286,en,No rating,http://books.google.co.in/books?id=Zsb2MAAACAAJ&dq=subject:thriller&hl=&cd=193&source=gbs_api,http://books.google.com/books/content?id=Zsb2MAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Parallel Lies,Ridley Pearson,"Umberto Alvarez, a suspected terrorist, blames Northern Union Railroad for the crossing guard collision that killed his wife and twins two years earlier. He believes that he and his family are the victims of a massive cover-up, but the truth is nothing but a publicity stunt.Peter Tyler is an ex-cop looking to redeem himself after being suspended from the force for an assault that was taken out of context. Now a temp investigator for the National Transportation Safety Board, Tyler sees an opportunity to jump-start his career. A woman who steps out of a snowstorm and into his life may just hold the key to unlocking the past and allowing Tyler to move on. However, first Tyler must sort out what the truth is.",Large type books,2003,456,en,No rating,http://books.google.co.in/books?id=wG-pPwAACAAJ&dq=subject:thriller&hl=&cd=194&source=gbs_api,No thumbnail available
Equinox,MICHAEL WHITE,"Este livro traz uma trama sofisticada em que uma jornalista e um fotógrafo policial se transformam em detetives para seguir os passos de um misterioso assassino que mistura seus crimes à astrologia. Neste universo repleto de ritual e misticismo, os detetives acabam descobrindo uma sociedade secreta, da qual Isaac Newton era integrante. E, três séculos depois, somente seguindo as pistas do velho cientista, que buscava encontrar a Pedra Filosofal e o Elixir da Vida, eles terão chance de prender o assassino.",Uncategorized,No date available,336,en,No rating,http://books.google.co.in/books?id=3-e9wAEACAAJ&dq=subject:thriller&hl=&cd=195&source=gbs_api,No thumbnail available
Life Expectancy,Dean Ray Koontz,"The new thriller from Dean Koontz is an emotional rollercoaster telling the story of five days in the life of an ordinary man - a story that will challenge the way you look at good and evil, life and death.Jimmy Tock comes into the world on the very night his grandfather leaves it. As a violent storm rages outside the hospital, Rudy Tock spends long hours walking the corridors between the expectant fathers' waiting room and his dying father's bedside. It's a strange vigil made all the stranger when, at the very height of the storm's fury, Josef Tock suddenly sits up in bed and speaks coherently for the first and last time since his stroke.What he says before he dies is that there will be five dark days in the life of his grandson - five dates whose terrible events Jimmy will have to prepare himself to face. The first is to occur in his 20th year; the second in his 23rd year; the third in his 28th; the fourth in his 29th; the fifth in his 30th.Rudy is all too ready to discount his father's last words as a dying man's delusional rambling. But then he discovers that Josef also predicted the moment of his grandson's birth to the minute, as well as his exact height, weight, and the fact that Jimmy would be born with syndactyly - the unexplained anomaly of fused digits on his left foot. Suddenly, the old man's predictions take on a chilling significance.What terrifying events await Jimmy on these five dark days? What nightmares will he face? What challenges must he survive? As the novel unfolds, picking up Jimmy's story at each of these crisis points, the path he must follow will defy every expectation. And with each crisis he faces, he will move closer to a fate he could never have imagined. For who Jimmy Tock is and what he must accomplish on the five days his world turns is a mystery as dangerous as it is wondrous - a struggle against an evil so dark and pervasive only the most extraordinary of human spirits can shine through.",Cerebrovascular disease,2004,401,en,No rating,http://books.google.co.in/books?id=I-NYPwAACAAJ&dq=subject:thriller&hl=&cd=196&source=gbs_api,No thumbnail available
Don't Look Twice,Andrew Gross,"A revenge killing. A dead public attorney. A family caught in the crossfire. For Ty Hauck, the local detective who gets caught in the cross-fire, it seems as if inner-city violence has invaded his quiet Greenwich suburb. Or does someone just want it to appear that way?",Fiction,2009,13,en,No rating,http://books.google.co.in/books?id=FWj3GILTIaUC&dq=subject:thriller&hl=&cd=197&source=gbs_api,http://books.google.com/books/content?id=FWj3GILTIaUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
This Other Eden,Ben Elton,"Small, well appointed future. Semi detached. If the end of the world is nigh, then surely it's only sensible to make alternative arrangements. Certainly the Earth has its points, but what most people need is something smaller and more manageable. Of course there are those who say that's planetary treason, but who cares what the weirdos and terrorists think? Not Nathan. All he cares is that his movie gets made and that there's somebody left to see it.",Deep ecology,1993,472,en,No rating,http://books.google.co.in/books?id=s1e9PwAACAAJ&dq=subject:thriller&hl=&cd=198&source=gbs_api,http://books.google.com/books/content?id=s1e9PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Who is Vera Kelly?,Rosalie Knecht,No description available,Uncategorized,2021,No page count available,en,No rating,http://books.google.co.in/books?id=o67_zgEACAAJ&dq=subject:thriller&hl=&cd=199&source=gbs_api,No thumbnail available
The Opposite of Murder,Sophie Hannah,No description available,Fiction,2025-01-16,0,en,No rating,http://books.google.co.in/books?id=z4nWzwEACAAJ&dq=subject:thriller&hl=&cd=200&source=gbs_api,http://books.google.com/books/content?id=z4nWzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Secret of Chimneys,Agatha Christie,No description available,"Fiction, Mystery, Superintendent Battle (Fictitious character), English Detective and mystery stories, Murder, Investigation, Conspiracies, Manors, Detective and mystery stories, Fiction, mystery & detective, traditional, Fiction, thrillers, suspense, London (england), fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, general, Fiction, mystery & detective, police procedural, Fiction, mystery & detective, international crime & mystery, Fiction, thrillers, general, Fiction, historical, general, English literature, Fiction, general",1925,No page count available,"fre, ger, spa, ita, eng",No rating,https://openlibrary.org/works/OL472542W,https://covers.openlibrary.org/b/id/12996574-M.jpg
The Mysterious Affair at Styles,"Agatha Christie, Aric Cushing, Bookstar","The intense interest aroused in the public by what was known at the time as ""The Styles Case"" has now somewhat subsided.","Fiction, Mystery, Crime Fiction, Mystery Thriller, Thriller, Adult, Classic Literature, British Literature, Hercule Poirot (Fictitious Character), Tommy Beresford (Fictitious Character), Tuppence Beresford (Fictitious Character), Captain Arthur Hastings (Fictitious Character), Private investigators, English Detectives, Murder, Investigation, Open Library Staff Picks, Books on CD, Private investigators, fiction, Fiction, mystery & detective, traditional, Poirot, hercule (fictitious character), fiction, England, fiction, Hastings, arthur, captain (fictitious character), fiction, Fiction, mystery & detective, general, Fiction, thrillers, general, Beresford, tommy (fictitious character), fiction, Beresford, tuppence (fictitious character), fiction, Married people, fiction, English literature, Language and languages, study and teaching, Crime, Fiction, general, Belgians",1920,No page count available,"chi, lav, por, ger, fre, spa, eng, ita, rus",No rating,https://openlibrary.org/works/OL472715W,https://covers.openlibrary.org/b/id/13699667-M.jpg
The Andromeda Strain,Michael Crichton,"""Socal Approach, this is TransPacific 545.","air safety, media relations, investigative journalism, human-machine interaction, Pilot-induced oscillation, type rating, first officers, flight engineers, aircraft systems, CEOs, trade unions, Federal Aviation Administration, Airworthiness directives, unapproved aircraft parts, cascading failure, aircraft maintenance, pilot error, turbulence, air traffic control, action and adventure fiction, adventure fiction, Skønlitteratur-USA, Readers, Open Library Staff Picks, English language, Fiction, Investigation, Aircraft accidents, Fiction, thrillers, Fiction, suspense, Fiction, science fiction, general, Large type books, Fiction, espionage, Fiction, thrillers, general, Flugzeugunfall, Fiction, thrillers, espionage, Fiction, thrillers, suspense, Accessible book, Protected DAISY, Fiction, action & adventure, American Science fiction, Fiction in English, Alien life forms in fiction, Biological weapons, Science fiction, Extraterrestrial microorganisms, Military satellites, aerial surveillance, duty officers, extraterrestrial life, contamination, microorganisms, biological agents, blood clotting, suicide, Sterno, meteors, chemical elements, crystal structures, DNA, RNA, proteins, amino acids, pH, alkali, human blood, acidocis, aspirin, hyperventilation, Alkalosis, biocontainment, antibiotics, pathogens, synthetic rubber, nuclear weapons, nuclear explosions, biofilm, techno-thriller, Fiction, medical, Romans, nouvelles",1751,No page count available,"jpn, fre, ger, und, eng, per, spa, chi, ita",No rating,https://openlibrary.org/works/OL46900W,https://covers.openlibrary.org/b/id/9253423-M.jpg
Angels & Demons,Dan Brown,High atop the steps of the Great Pyramid of Giza a young woman laughed and called down to him.,"heparin, ambigrams, antimatter, Freemasons, Swiss Guard, Murder, Investigation, Women scientists, College teachers, Terrorism, Catholic Church, Fiction, Action and adventure fiction, papacy, suspense fiction, thrillers, signs and symbols, secret societies, anti-Catholicism, Illuminati, vendetta, crimes against physicists, religious educators, popes, election, suspense, Anticatolicismo, Cryptographers, Papas, Physicists, Símbolos, Educadores religiosos, Vendeta, Sociedades secretas, Físicos, Crimes against, Elección, Adventure stories, Delitos contra, Sante sede, Novela de suspense, Ficción, Adventure fiction, Signos y símbolos, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Detective and mystery stories, American fiction, Verschwörung, Appreciation, Geheimbund, Art appreciation, FICTION / Thrillers / General, FICTION / Thrillers / Suspense, Fiction, suspense, Vatican city, fiction, Langdon, robert (fictitious character), fiction, Fiction, thrillers, general, Educators, American literature, Langdon, Robert (Personnage fictif), Romans, Sociétés secrètes, Papes, Église catholique, Illuminés, Élection, Roman policier américain, Large type books, nyt:mass-market-paperback=2009-02-22, New York Times bestseller, Fiction, thrillers, suspense, Translations into Serbian, Motion pictures, united states, Fictional Works, Papauté, Romans, nouvelles, American drama, collectionid:dbrl",2000,No page count available,"por, swe, cmn, srp, rus, ger, cze, ind, spa, ara, tur, fre, eng, ice, pol, chi, ita, vie, lit, hun, jpn",No rating,https://openlibrary.org/works/OL76833W,https://covers.openlibrary.org/b/id/11408459-M.jpg
The Lost Symbol,Dan Brown,"The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden, there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn.","Suspense & Thriller, Historical Fiction, Aventures, Langdon, Robert (Personnage fictif), Kidnapping, Signes et symboles, Secret societies, Cryptographers, Fiction, Franc-macʹonnerie, Roman a suspense, Freemasonry, Romans, nouvelles, Cryptographes, Societes secretes, human enlightenment, Noetic Science, Signs and symbols, Action and adventure fiction, thrillers, Mystery fiction, Detective and mystery fiction, ciphers, fictional works, adventure stories, suspense fiction, adventure fiction, Cryptographers in fiction, Freemasonry in fiction, Symbolik, Verschwo rung, Freimaurer, Translations into German, American fiction, Robert Langdon (Fictitious character), Freemasons, Langdon, Robert (Fictitious character), Masonería, Langdon, Robert (Personaje literario), Ficción, Criptógrafos, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Skönlitteratur, Kryptologi, Frimurare, Langdon, robert (fictitious character), fiction, Fiction, thrillers, Fiction, thrillers, general, Novela, Spanish language materials, Translations into Dutch, Verschwörung, nyt:hardcover-fiction=2009-10-04, New York Times bestseller, New York Times reviewed, Ficção americana, Franc-maçonnerie, collectionid:dbrl",2009,No page count available,"por, ger, pol, srp, spa, chi, heb, vie, mar, ita, lit, hun, eng, fre, dut, jpn, rus",No rating,https://openlibrary.org/works/OL14873315W,https://covers.openlibrary.org/b/id/8373389-M.jpg
Murder on the Links,Agatha Christie,"I believe that a well-known anecdote exists to the effect that a young writer, determined to make the commencement of his story forcible and original enough to catch and rivet the attention of the most blasé of editors, penned the following sentence: "" 'Hell!' said the Duchess.""","Fiction, Hercule Poirot (Fictitious character), Private investigators, Murder, Investigation, English Detective and mystery stories, Mystery, Golf courses, English literature, Identity, English fiction, England, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Private investigators, fiction, Fiction, thrillers, crime, Fiction, mystery & detective, private investigators, Poirot, Hercule (Fictitious character)--Fiction, Private investigators--England--Fiction, Fiction, thrillers, suspense, Fiction, mystery & detective, general, Fiction, historical, general, Comics & graphic novels, crime & mystery, Comic books, strips, Fiction, general",1923,No page count available,"und, ger, spa, por, ita, fre, chi, pol, eng",No rating,https://openlibrary.org/works/OL472073W,https://covers.openlibrary.org/b/id/14582832-M.jpg
The Riddle of the Sands,Erskine Childers,"I HAVE read of men who, when forced by their calling to live for long periods in utter solitude-save for a few black faces-have made it a rule to dress regularly for dinner in order to maintain their self-respect and prevent a relapse into barbarism.","Great britain, fiction, Fiction, action & adventure, Fiction, thrillers, espionage, Fiction, alternative history, Fiction, sea stories, Large type books, Fiction, Invasions, History, Secret service, Sailing, British, Classic Literature, Thriller, Mystery, Fiction, espionage, General, Invasions of Great Britain, English Spy stories, Secret service -- Fiction, Sailing -- Fiction, Spy fiction, Alternative histories (Fiction), Adventure fiction, Sea stories, Great Britain -- History -- Invasions -- Fiction, Frisian Islands -- Fiction, Great Britain -- History, Europe -- Frisian Islands, Great Britain, Readers, English language, juvenile literature",1903,No page count available,"ger, chi, spa, eng, und",No rating,https://openlibrary.org/works/OL23797W,https://covers.openlibrary.org/b/id/2293974-M.jpg
The Thirty-Nine Steps,John Buchan,I RETURNED from the City about three o'clock on that May afternoon pretty well disgusted with life.,"Hannay, richard (fictitious character), fiction, Great britain, fiction, Fiction, espionage, English language, Fiction, Fugitives from justice, Intelligence service, Missing persons, Richard Hannay (Fictitious character), Secret societies, Suspense fiction, Textbooks for foreign speakers, World War, 1914-1918, World War (1914-1918) fast (OCoLC)fst01180746, Spy stories, Fiction, suspense, Large type books, Fiction, thrillers, espionage, Scotland, fiction, World war, 1914-1918, fiction, Fiction, action & adventure, Fiction, thrillers, suspense, English Detective and mystery stories, thriller, spy adventure, Collected works (single author, multi-form), Children's fiction, Fiction, mystery & detective, traditional, English literature, Fiction, mystery & detective, general, World War, 1914-1918 -- Fiction, Hannay, Richard (Fictitious character) -- Fiction, Intelligence service -- Great Britain -- Fiction, Guerre mondiale, 1914-1918, Romans, nouvelles, Service des renseignements, Roman d'espionnage, Assassinat, Romans, nouvelles, etc. pour la jeunesse, Littérature pour la jeunesse, Readers for new literates, Fiction, thrillers, general, Theater programs, Specimens, Hannay, Richard (Fictitious character), Hannay, richard, Hannay, richard (fictitious character)--fiction, Intelligence service--great britain--fiction, Pr6003.u13 t5 2008, 823.912",1915,No page count available,"fre, pol, ger, spa, ita, und, eng, heb",No rating,https://openlibrary.org/works/OL76524W,https://covers.openlibrary.org/b/id/93020-M.jpg
Perfume,Patrick Süskind,In eighteenth-century France there lived a man who was one of the most gifted and abominable personages in an era that knew no lack of gifted and abominable personages.,"Historical fiction, psychological thriller, dark fantasy, coming-of-age, murder mystery, obsession, perfume, scent, olfactory, senses, identity, love, loneliness, 18th century France, Fiction, suspense, France, fiction, Fiction, historical, general, Perfumes, Odors, Murderers, Fiction, Parfum (Motion picture)",1985,No page count available,"tur, chi, kor, ita, fre, ara, gre, jpn, rus, cat, alb, spa, mul, ger, pol, eng",No rating,https://openlibrary.org/works/OL10834W,https://covers.openlibrary.org/b/id/10910286-M.jpg
Carrie,Stephen King,"Fuentes fidedigmas nos informan que el 17 del presente se produjo una lluvia de piedras en la calle Carlin, en circunstancias en que el cielo se presentaba totalmente despejado.","occult & supernatural fiction, horror fiction, psychological thrillers, Fiction, Horror, American Horror tales, thriller, Epistolary novel, telekinesis, Menarche, proms, menstruation, telepathy, banned book, Estudiantes de escuelas secundarias, Psicocinética, Psychokinesis, Teenage girls, Social isolation, High school students, Madres e hijas, Mothers and daughters, Ficción, Aislamiento social, Child abuse, Bullying, Supernatural, Horror stories, Fiction, horror, Belonging, FICTION / Horror, FICTION / Occult & Supernatural, FICTION / Thrillers / Psychological, Elèves du secondaire, Romans, Horreur, Psychokinésie, Violence envers les enfants, Good and evil, Revenge, Bullies, English fiction, Translations into Spanish, Escuelas secundarias, Novela, Estudiantes, Abuso de niños, Novela inglés, Traducciones en español, Cuentos populares de terror, Spanish language materials, Estudiantes de escuela secundaria, Psicokinesis, Novela inglesa, Traducciones al español, American literature, Arabic language, White, carrie (fictitious character), fiction, Chamberlain (me. : imaginary place), fiction, Maine, fiction, Large type books, Science Fiction - General, King, Stephen - Prose & Criticism, Fiction - Horror, Classics, Horror - General, Horror & ghost stories",1974,No page count available,"spa, ger, rus, eng, ita, fre, chi, por",No rating,https://openlibrary.org/works/OL81626W,https://covers.openlibrary.org/b/id/9256043-M.jpg
The Man Who Was Thursday,Gilbert Keith Chesterton,"THE suburb of Saffron Park lay on the sunset side of London, as red and ragged as a cloud of sunset.","Anarchists, Novela de misterio, Police, Libros en letra grande, Fiction, Novela fantástica, Ficción, Classic Literature, Alegorías, Anarquistas, Long Now Manual for Civilization, London (england), fiction, England, fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, police procedural, Fiction, crime, London (England), Religion, English literature, Mystery and detective, British and irish fiction (fictional works by one author), Fiction, thrillers, general, Conspiracies, Fiction, fantasy, general, Fiction, mystery & detective, general, Anarchism, Detective Story, Mystery, Crime Novel, Drama (dramatic works by one author), Fiction, thrillers, espionage, Drama, Novela inglesa, Christianity, Anarchists--fiction, Pr4453.c4 m4 2001, 823/.912",1908,No page count available,"fre, spa, ita, swe, eng",No rating,https://openlibrary.org/works/OL76487W,https://covers.openlibrary.org/b/id/8242857-M.jpg
Whose Body?,Dorothy L. Sayers,"Oh, damn!"" said Lord Peter Wimsey at Piccadilly Circus.","Mystery, Detectives, Lord Wimsey, Peter (Fictitious character), Translations into Russian, English Detective and mystery stories, Private investigators, Fiction, Police, Classic Literature, Private investigators, fiction, Wimsey, peter, lord (fictitious character), fiction, Fiction, mystery & detective, general, England, fiction, Murder, Investigation, Fiction, mystery & detective, traditional, English literature, Fiction, thrillers, general, Crime, fiction",1923,No page count available,"eng, rus, fre, ger",No rating,https://openlibrary.org/works/OL2234917W,https://covers.openlibrary.org/b/id/8311819-M.jpg
The Big Four,Agatha Christie,"I have met people who enjoy a channel crossing; men who can sit calmly in their deck-chairs and, on arrival, wait until the boat is moored, then gather their belongings together without fuss and disembark.","Fiction, Mystery, Private investigators, Large type books, Hercule Poirot (Fictitious character), Translations into Arabic, English Detective and mystery stories, English literature, Fiction, mystery & detective, general, Poirot, hercule (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional, Détectives, Romans, nouvelles, Crime, Fiction, thrillers, espionage, Fiction, general, Comic books, strips",1927,No page count available,"ita, chi, eng, ger, por, pol, ara, spa, heb, fre",No rating,https://openlibrary.org/works/OL471947W,https://covers.openlibrary.org/b/id/12996529-M.jpg
Death on the Nile,Agatha Christie,"""Linnet Ridgeway!"" ""That's her!"" said Mr. Burnaby, the landlord of the Three Crowns.","Belgians, Fiction, Hercule Poirot (Fictitious character), Private investigators, English Detective and mystery stories, murder, Historical Fiction, Mystery, Romance, Poirot, Hercule (Personaje literario), Detectives privados, Novela, Belgas, Ficción, Agatha Christie, Detective, Hercule Poirot, Classic, British, Literature, Audiobook, Braile, Cruiseship, Travel, Asea, Crime, Suspense, Humour, Investigadores privados, Egypt, fiction, Poirot, hercule (fictitious character), fiction, Fiction, mystery & detective, traditional, Private investigators, fiction, Large type books, Detective and mystery stories, Roman, Roman policier, Français (langue), Lectures et morceaux choisis, English literature, Fiction, crime, Fiction, thrillers, suspense, Fiction, mystery & detective, general, Fiction, thrillers, crime, Fiction, family life, general, Zhen tan xiao shuo, Zhang pian xiao shuo, Comic books, strips",1937,No page count available,"chi, fre, ita, fin, gre, jpn, rus, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL471724W,https://covers.openlibrary.org/b/id/14066646-M.jpg
The Secret Adversary,Agatha Christie,"IT was 2 p.m. on the afternoon of May 7, 1915.","Classic Literature, English language, Fiction, Married people, Murder, Mystery, Private investigators, Problems, exercises, Report writing, Rhetoric, Tommy Beresford (Fictitious character), Tuppence Beresford (Fictitious character), Women detectives, Large type books, English language, rhetoric, English language, grammar, College readers, Youth, Adventure stories, Detective and mystery stories, Missing persons, Beresford, tommy (fictitious character), fiction, Beresford, tuppence (fictitious character), fiction, Private investigators, fiction, Married people, fiction, England, fiction, Fiction, family life, Fiction, mystery & detective, general, Fiction, thrillers, general, Fiction, action & adventure, English literature, Fiction, family life, general, Fiction, thrillers, crime, Fiction, mystery & detective, private investigators, Fiction, mystery & detective, traditional, Fiction, general, Fiction, mystery & detective, women sleuths, Marple, jane (fictitious character), fiction, Great britain, fiction, Détectives, Romans, nouvelles, Investigadores privados, Novela, Literature and fiction, mystery and suspense",1922,No page count available,"eng, fre, ger, spa, por, pol, chi, und, ita, dut",No rating,https://openlibrary.org/works/OL471789W,https://covers.openlibrary.org/b/id/14590159-M.jpg
The Man in the Brown Suit,Agatha Christie,"Everybody has been at me, right and left, to write this story from the great (represented by Lord Nasby) to the small (represented by our late maid of all work, Emily, whom I saw when I was last in England.","Fiction, Mystery, English literature, Fiction, mystery & detective, general, French fiction, English Detective and mystery stories, London (england), fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, international crime & mystery, Fiction, mystery & detective, amateur sleuth, Fiction, mystery & detective, women sleuths, South Africa -- Fiction, Detective and mystery stories, London (England) -- Fiction, Murder -- Investigation -- Fiction, Women adventurers, Fiction, thrillers, general, Race, colonel johnny (fictitious character), fiction",1924,No page count available,"pol, ita, por, fre, eng, ger, dut, chi, spa, gre",No rating,https://openlibrary.org/works/OL472549W,https://covers.openlibrary.org/b/id/11153508-M.jpg
Misery,Stephen King,No description available,"dope, pills, American Novelists, Captives, Fans (Persons), Fiction, Novelists, Prisoners, Suspense fiction, Writers, abuse, fear, horror, isolation, prisoner, suspense, thriller, Nurses, American Horror stories, Horror tales, Pepsi, Fiction, horror, American literature, Authors, fiction, Large type books, American fiction, Literary, Thrillers, Fiction, thrillers, suspense, Fiction, science fiction, general, Accessible book, Protected DAISY, Horror - General, Horror & ghost stories, Fiction - Horror, Zhang pian xiao shuo",1978,No page count available,"tur, chi, ita, fre, ara, jpn, rus, dut, spa, srp, ger, pol, heb, eng",No rating,https://openlibrary.org/works/OL81634W,https://covers.openlibrary.org/b/id/8259296-M.jpg
The Pearl,John Steinbeck,Kino awakened in the near dark.,"Open Library Staff Picks, Avaricia, Buceadores de perlas, Family, Fishers, Men, Fiction, Parábolas, Avarice, Pearl divers, Parables, Pearls, Ficción, Greed, Historical Fiction, Good and evil, Human behaviour, American fiction (fictional works by one author), Mexico, fiction, American literature, Fiction, general, Perlas, Novela, Reading (Elementary), Children's literature, Study and teaching, Children, Books and reading, South america, fiction, Fiction, thrillers, suspense, Wealth, Fiction & literature classics, American fiction, World literature, Fiction subjects, Peoples & cultures - fiction",1945,No page count available,"kor, fre, cpf, ind, pus, cat, alb, dut, spa, ger, eng",No rating,https://openlibrary.org/works/OL7966242W,https://covers.openlibrary.org/b/id/9292332-M.jpg
Lord of Flies,William Golding,"Lord of the Flies remains as provocative today as when it was first published in 1954, igniting passionate debate with its startling, brutal portrait of human nature.","fiction, relationships, adventure, morality, survival, childhood, children, boys, ethics, castaway, shipwreck, regression, British and irish fiction (fictional works by one author), Fiction, psychological, Literature and fiction (general), English literature, Death, thriller, Interpersonal relations, Islands, Castaways, Good and evil, Survival after airplane accidents, shipwrecks, Leadership, Regression (Psychology), Interpersonal relations in children, Zhang pian xiao shuo, Moral conditions, Golding, william, 1911-1993, English literature, outlines, syllabi, etc., History and criticism, Airplane crash survival, Allegories, Psychological fiction, Shipwreck survival",1954,No page count available,"spa, ger, jpn, dut, rus, vie, glg, ita, chi, fre, eng",No rating,https://openlibrary.org/works/OL455327W,https://covers.openlibrary.org/b/id/8684447-M.jpg
Le fantôme de l'opéra,Gaston Leroux,"It was the evening on which MM. Debienne and Poligny, the managers of the Opera, were giving a last gala performance to mark their retirement.","Fiction, Opera, Composers, Phantom of the Opera (Fictitious character), Readers, English language, Horror stories, Chinese language, Chinese, Reading comprehension, Foreign speakers, Textbooks for foreign speakers, Study and teaching, Translations into English, Opera de Paris, French fiction, Romance fiction, Psychological fiction, Horror tales, Fiction, thrillers, Children's fiction, Paris (france), fiction, France, fiction, Phantom of the opera (fictitious character), fiction, Composers, fiction, Fiction, gothic, Fiction, horror, Readers for new literates, Musical fiction, Musicals, Adaptations, Juvenile fiction, Singers, History",1911,No page count available,"tur, jpn, spa, ger, por, ita, fre, chi, eng",No rating,https://openlibrary.org/works/OL1833989W,https://covers.openlibrary.org/b/id/8245407-M.jpg
A Princess of Mars,Edgar Rice Burroughs,I AM A very old man; how old I do not know.,"John Carter (Fictitious character), Fiction, Classic Literature, Dejah Thoris (Fictitious character), Princesses, Princesses in fiction, Science fiction, Translations into Russian, Fantasy, Barsoom, Large type books, Fiction, science fiction, action & adventure, Carter, john (fictitious character), fiction, Barsoom (imaginary place), fiction, Fiction, science fiction, general, Fiction, action & adventure, Social life and customs, Folklore, Music and dance, Manners and customs, American literature, Fiction, romance, science fiction, Fiction, thrillers, suspense, American Science fiction, Romans, nouvelles, Carter, John (Fictitious character)--Fiction, Dejah Thoris (Fictitious character)--Fiction, Princesses--Fiction, Mars (Planet)--Fiction",1917,No page count available,"rus, und, eng, spa",No rating,https://openlibrary.org/works/OL1418187W,https://covers.openlibrary.org/b/id/207226-M.jpg
And Then There Were None,Agatha Christie,"IN THE CORNER of a first-class smoking carriage, Mr. Justice Wargrave, lately retired from the bench, puffed at a cigar and ran an interested eye through the political news in the Times.","Roman policier, French language materials, Français (langue), Lectures et morceaux choisis, cyanide poisoning, chloral hydrate, potassium cyanide, Scotland Yard, coroners, message in a bottle, Detective and mystery stories, Mystery fiction, murder, Fiction, Millionaires, Murder victims, Islands, Millionaires in fiction, Murder victims in fiction, Islands in fiction, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Crime, Historical, Mystery & Detective, Traditional, Roman anglais, Littérature anglaise, English language, Fiction, mystery & detective, traditional, Fiction, thrillers, suspense, Fiction, mystery & detective, general, Fiction, crime, English literature, England, fiction, English Detective and mystery stories, General, Serial murders, fiction",1939,No page count available,"hun, ger, spa, fin, dut, por, rus, vie, eng, jpn, gre, chi, fre, pol, ita",No rating,https://openlibrary.org/works/OL471565W,https://covers.openlibrary.org/b/id/11172296-M.jpg
