Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Shakespeare's Tragedy of Julius Cæsar (Classic Reprint),William Shakespeare,"Excerpt from Shakespeare's Tragedy of Julius Cæsar This edition of Julius Caesar is especially intended for teachers and students, but it is hoped that the general reader may find it useful. It is not expected that all the notes will be alike valuable to all; but it is believed that most readers, whatever their object may be in reading the play, will find in them something helpful. In the following respects it will be found to differ from other school editions. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2018-03,192,en,No rating,http://books.google.co.in/books?id=uLDrtAEACAAJ&dq=subject:drama&hl=&cd=96&source=gbs_api,http://books.google.com/books/content?id=uLDrtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Alcestis,Euripides,Grade 6.,Drama,1974,150,en,No rating,http://books.google.co.in/books?id=7qxfAAAAMAAJ&dq=subject:drama&hl=&cd=97&source=gbs_api,http://books.google.com/books/content?id=7qxfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
M. William Shakespeare's King Lear,"Peter Augustin Daniel, Charles Praetorius","This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Uncategorized,2018-10-28,94,en,No rating,http://books.google.co.in/books?id=79XivgEACAAJ&dq=subject:drama&hl=&cd=98&source=gbs_api,http://books.google.com/books/content?id=79XivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lamentable Tragedie of Titus Andronicus,William Shakespeare,"(Applause Books). If there has ever been a groundbreaking edition that likewise returns the reader to the original Shakespeare text, it will be THE APPLAUSE FOLIO TEXTS. If there has ever been an accessible version of the Folio, it is this edition, set for the first time in modern fonts. The Folio is the source of all other editions. The Folio text forces us to re-examine the assumptions and prejudices which have encumbered over four hundred years of scholarship and performance. Notes refer the reader to subsequent editorial interventions, and offer the reader a multiplicity of interpretations. Notes also advise the reader on variations between Folios and Quartos. Prepared and annotated by Neil Freeman, Head, Graduate Directing Program, University of British Columbia.",Drama,2000,272,en,No rating,http://books.google.co.in/books?id=3jNaAAAAMAAJ&dq=subject:drama&hl=&cd=99&source=gbs_api,http://books.google.com/books/content?id=3jNaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cyrano De Bergerac,Edmond Rostand,"Excerpt from Cyrano De Bergerac: A Play in Five Acts Monsieur edmond DE rostand's name is the one with which the literary world is at the moment conjuring, and France - witty, viva cions France - elegant, eccentric, popular, peculiar, careless, contradictory, desultory, decadent France -is responsible for his promi nence. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Uncategorized,2016-09-20,326,en,No rating,http://books.google.co.in/books?id=paw8ngAACAAJ&dq=subject:drama&hl=&cd=101&source=gbs_api,http://books.google.com/books/content?id=paw8ngAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Trojan Women Of Euripides,Euripides,No description available,History,2019-03-21,106,en,No rating,http://books.google.co.in/books?id=C-L3xAEACAAJ&dq=subject:drama&hl=&cd=102&source=gbs_api,http://books.google.com/books/content?id=C-L3xAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Peer Gynt,Henrik Ibsen,"Born in Skien, Norway in 1828, Henrik Ibsen has often been referred to as the founder of modern drama and modernism in theatre. Ibsen was widely known as an atheist and political radical, and channeled some of those sentiments into his works. ""Peer Gynt"" captures humankind's unsure, imperfect and opportunistic nature in many memorable scenes: a portrait so intimate and accurate that the play has become a classic in Norwegian literature. This five act play was based on the Norwegian fairy tale, ""Per Gynt,"" and broke down the structural barriers of Norwegian theatre, as Ibsen wrote the entire play in verse-form. ""Peer Gynt"" drifts between the conscious and unconscious, blending realism and folkloric fantasy. Ibsen used this play to satirize transcendentalist ideas, new and revolutionary at the time, that encouraged a return to nature and simplicity. A year after finishing this work, Ibsen suffered his first severe stroke, and never wrote again. This play was incredibly controversial at the time it was written, and holds true to its evocative nature today.",Drama,2010-01-01,98,en,No rating,http://books.google.co.in/books?id=Mhw0mAEACAAJ&dq=subject:drama&hl=&cd=103&source=gbs_api,http://books.google.com/books/content?id=Mhw0mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shakespeare's Comedy of the Tempest,William Shakespeare,"Excerpt from Shakespeare's Comedy of the Tempest: Edited, With Notes The thoughtful reader will, however, find in the compact simplicity of its structure, and in the chastened grandeur of its diction and the lofty severity of its tone of thought, tem pered although the one is with Shakespeare's own enchanting sweetness, and the other with that most human tenderness which is the peculiar trait of his mind, sufficient evidence that this play is the fruit of his genius in its full maturity. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2018-10-18,166,en,No rating,http://books.google.co.in/books?id=tehMvQEACAAJ&dq=subject:drama&hl=&cd=104&source=gbs_api,http://books.google.com/books/content?id=tehMvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Banned Plays,Dawn B. Sova,An alphabetical listing of plays that have been banned throughout history with a short synopsis and reason for banning as well as profiles of the playwrights and other resource material.,Drama,2004,417,en,No rating,http://books.google.co.in/books?id=ikvxgoS_VTAC&printsec=frontcover&dq=subject:drama&hl=&cd=105&source=gbs_api,http://books.google.com/books/content?id=ikvxgoS_VTAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Importance of Being Earnest (Large Print),Oscar Wilde,"Morning-room in Algernon's flat in Half-Moon Street. The room is luxuriously and artistically furnished. The sound of a piano is heard in the adjoining room.[Lane is arranging afternoon tea on the table, and after the music has ceased, Algernon enters.]Algernon. Did you hear what I was playing, Lane?Lane. I didn't think it polite to listen, sir.Algernon. I'm sorry for that, for your sake. I don't play accurately—any one can play accurately—but I play with wonderful expression. As far as the piano is concerned, sentiment is my forte. I keep science for Life.Lane. Yes, sir.Algernon. And, speaking of the science of Life, have you got the cucumber sandwiches cut for Lady Bracknell?",Fiction,2013-06-22,132,en,No rating,http://books.google.co.in/books?id=c8UpnwEACAAJ&dq=subject:drama&hl=&cd=106&source=gbs_api,http://books.google.com/books/content?id=c8UpnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Antony and Cleopatra,"Harold Bloom, Neil Heims","Shakespeare's multifaceted """"Antony and Cleopatra"""" has been seen on one hand as a romance about the transcendence of love, and on the other as a lesson against neglect of duty. This invaluable new study guide contains a selection of the finest criticism through the centuries on this great play. Useful features include an introduction by Harold Bloom, an accessible summary, analysis of key passages, a comprehensive list of characters, a biography of Shakespeare, and more.",Uncategorized,2008,0,en,No rating,http://books.google.co.in/books?id=Kr-3wAEACAAJ&dq=subject:drama&hl=&cd=107&source=gbs_api,http://books.google.com/books/content?id=Kr-3wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Pygmalion,George Bernard Shaw,"Wuthering Heights is now a classic of English literature, contemporaneous reviews were deeply polarised; it was controversial because of its unusually stark depiction of mental and physical cruelty, and it challenged Victorian ideas about religion, morality, class and a woman's place in society. Wuthering Heights was influenced by Romanticism including the novels of Walter Scott, gothic fiction, and Byron, and the moorland setting as a picturesque landscape is significant. The novel has inspired many adaptations, including film, radio and television dramatisations; a musical; a ballet; operas; and a hit song.",Uncategorized,2020-10-20,136,en,No rating,http://books.google.co.in/books?id=YcYDzgEACAAJ&dq=subject:drama&hl=&cd=108&source=gbs_api,http://books.google.com/books/content?id=YcYDzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Life of King Henry the Fifth,William Shakespeare,"This popular, much-studied drama focuses on the young warrior king -- from Henry's decision to continue the military exploits of his royal ancestors and press England's claim to the French throne, to his nervous watch before the Battle of Agincourt and his role in one of the greatest military triumphs in English history.",Drama,1988-03,308,en,No rating,http://books.google.co.in/books?id=3tm3dZ2RRC8C&dq=subject:drama&hl=&cd=110&source=gbs_api,http://books.google.com/books/content?id=3tm3dZ2RRC8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Agamemnon,Aeschylus,"Purchase of this book includes free trial access to www.million-books.com where you can read more than a million books for free. This is an OCR edition with typos. Excerpt from book: And wept; while visioned in the light Of her own loveliness, more bright Than pictured breathing form that is but mute, She looked as though she wished, with that pure voice, That oft her father's halls along, Had made full many a chieftain there rejoice, To speak to that assembled throng. STROPHE IV. Yes! at those feasts that maiden chaste and fair, In modulations soft and sweet, Had warbled many a joyous air To her glad sire, and told how great Would be his fame, how blest his state. The rest I saw not?nor to sing could dare: Justice confirms the laws of fate, Too well that augur's words recorded were, The past already may relate, What future ills for us the Gods prepare. ANTISTKOPHE IV. A mystic dark impenetrable veil Hangs o'er the fortunes of the great, To pierce that barrier all must fail, The secret hour of time and fate All those who dare anticipate, Reap that they sow, a crop of tears: we see That omens, ever, soon or late Come true. Oh! prosperous may the future be ! Sole guardians of this Apian state Thus pray ye all, and bless the augury. chapter{Section 4CHORUS. CLYTEMNESTRA. CLYTEMNESTKA. Queen Clytemnestra, we are come to offer Such homage as befits a royal consort, For justice bids, those honours of the throne, Where our king sate, be paid you in his absence. If you have heard of gladdening import aught, Or hearing not, make sacrifice with hopes The messengers of good, we willingly Would know; nor thou disdain through envious pride To answer this our wish. CLYTEMNESTRA. Morn, as men say, Come forth in gladness from the womb of night. You shall hear joyous tidings, news beyond Your utmost expectation good; the Greeks Are lords of Priam's city. CHORUS. What do...",Agamemnon (Greek mythology),1957,298,en,No rating,http://books.google.co.in/books?id=D9JxAAAAIAAJ&dq=subject:drama&hl=&cd=111&source=gbs_api,http://books.google.com/books/content?id=D9JxAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sakoontala; Or the Lost Ring,"Kalidasa, Monier Williams",This Is A New Release Of The Original 1855 Edition.,Uncategorized,2014-03,292,en,No rating,http://books.google.co.in/books?id=AD3toAEACAAJ&dq=subject:drama&hl=&cd=112&source=gbs_api,http://books.google.com/books/content?id=AD3toAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Othello (Classic Reprint),William Shakespeare,"Excerpt from Othello Rod. Slr, l will anfwere any thing But I beleech you. wt be your pleafurc, and molt wife confent, (as partly I find it is) that your {are daughter At this ad euen, and dull watch oth' night, Tranl' ported With no worfe nor. Better guard But witha kuaue of common hire, a Grendel To the gruff: clafpcs of a lafciuious Moore 'if this be knowne to you and your allowance. Wee then haue done you bold and lawey wrongs? Bur ifyou know no: this my manners tell me. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2017-12-14,104,en,No rating,http://books.google.co.in/books?id=PjPLtAEACAAJ&dq=subject:drama&hl=&cd=113&source=gbs_api,http://books.google.com/books/content?id=PjPLtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Odyssey of Homer,Unknown Author,"This is a reproduction of the original artefact. Generally these books are created from careful scans of the original. This allows us to preserve the book accurately and present it in the way the author intended. Since the original versions are generally quite old, there may occasionally be certain imperfections within these reproductions. We're happy to make these classics available again for future generations to enjoy!",Uncategorized,2020-05-11,566,en,No rating,http://books.google.co.in/books?id=P-ujzQEACAAJ&dq=subject:drama&hl=&cd=114&source=gbs_api,http://books.google.com/books/content?id=P-ujzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Works of William Shakespeare,William Shakespeare,"Excerpt from The Works of William Shakespeare: In Reduced Facsimil From the Famous First Folio Edition of 1623 A few of the dramas in the First Folio were possibly edited from Shakespeare's original manu Scripts. This may be conjectured to have been probably the with some of the author's latest. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2018-03-06,894,en,No rating,http://books.google.co.in/books?id=iqzBswEACAAJ&dq=subject:drama&hl=&cd=115&source=gbs_api,http://books.google.com/books/content?id=iqzBswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Midsummer-Night's Dream (Classic Reprint),William Shakespeare,"Excerpt from A Midsummer-Night's Dream Here and there in this printing, lines occur in brackets, such, convey some hint as to pause, or music, and may be read, or acted upon in the judgment of the reader. An arrangement of Mendelssohn's music may be used adding happily to the beauty and dramatic value of this entertainment. When presentation is made by Story-reader, and Cast, the Cast-readers may retain their usual class room seats, a Teacher, or one of the class, standing to read the story-text, each Cast character speaking as the text indicates. Each of the Cast gives complete speech-expression to the character for whom he reads and such speaking, together with the story-text, unfolds the play to the imagination of all. For more formal occasion the Cast-readers, costumed all alike, in ﬂowing robes, and scarf about the head and neck, may be seated in semicircles, double or triple, the Story-reader standing near the end of the first row. Music and a stately ceremony of entrance and departure may add to the beauty and dignity of the presentation. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2017-11-21,92,en,No rating,http://books.google.co.in/books?id=DHOPtAEACAAJ&dq=subject:drama&hl=&cd=116&source=gbs_api,http://books.google.com/books/content?id=DHOPtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ulysses by James Joyce,James Joyce,"One of the greatest books ever written. A splendid masterpiece. Loosely based on the Odyssey, this landmark of modern literature follows ordinary Dubliners in 1904. Capturing a single day in the life of Dubliner Leopold Bloom, his friends Buck Mulligan and Stephen Dedalus, his wife Molly, and a scintillating cast of supporting characters, Joyce pushes Celtic lyricism and vulgarity to splendid extremes. Captivating experimental techniques range from interior monologues to exuberant wordplay and earthy humor. A major achievement in 20th century literature. James Joyce, Irish novelist, noted for his experimental use of language in such works as Ulysses (1922) and Finnegans Wake (1939). Joyce's technical innovations in the art of the novel include an extensive use of interior monologue; he used a complex network of symbolic parallels drawn from the mythology, history, and literature, and created a unique language of invented words, puns, and allusions.",Uncategorized,2020-11-13,102,en,No rating,http://books.google.co.in/books?id=MZQKzgEACAAJ&dq=subject:drama&hl=&cd=117&source=gbs_api,http://books.google.com/books/content?id=MZQKzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Prometheus Bound of Aeschylus,Aeschylus,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Uncategorized,2015-11-16,76,en,No rating,http://books.google.co.in/books?id=vNyAjwEACAAJ&dq=subject:drama&hl=&cd=118&source=gbs_api,http://books.google.com/books/content?id=vNyAjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
I Will Marry when I Want,"Ngũgĩ wa Thiongʼo, Ngũgĩ wa Mĩriĩ",This is the renowned play that was developed with Kikuyu villagers at the Kamiriithu Cultural Centre at Limuru.,Drama,1982,138,en,No rating,http://books.google.co.in/books?id=3JEOAAAAYAAJ&dq=subject:drama&hl=&cd=120&source=gbs_api,http://books.google.com/books/content?id=3JEOAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sense and Sensibility,Jane Austen,"Sense and Sensibility is a novel by the English novelist Jane Austen, which she wrote under the pseudonym ""A Lady."" The story revolves around Elinor and Marianne, two daughters of Mr. Dashwood by his second wife. They have a younger sister, Margaret, and an older half-brother named John. When their father dies, the family estate passes to John, and the Dashwood women are left in reduced circumstances. The novel follows the Dashwood sisters to their new home, a cottage on a distant relative's property, where they experience both romance and heartbreak. The contrast between the sisters' characters is eventually resolved as they each find love and lasting happiness. Through the events in the novel, Elinor and Marianne find a balance between sense (or pure logic) and sensibility (or pure emotion) in life and love. The book has been adapted for film and television a number of times, including a 1981 serial for TV directed by Rodney Bennett; a 1995 movie adapted by Emma Thompson and directed by Ang Lee; a version in Tamil called Kandukondain Kandukondain released in 2000; and a 2008 TV series on BBC adapted by Andrew Davies and directed by John Alexander.",Drama,2010-07,230,en,No rating,http://books.google.co.in/books?id=mvtfswEACAAJ&dq=subject:drama&hl=&cd=121&source=gbs_api,http://books.google.com/books/content?id=mvtfswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Pillars of Society,Henrik Ibsen,A dangerous man has built his great reputation on lies and scandal. A mysterious stranger appears who threatens everything he has built. How will he react? Leverton Publishing. We have the World's Books.,Uncategorized,2019-12-29,132,en,No rating,http://books.google.co.in/books?id=u4IxzQEACAAJ&dq=subject:drama&hl=&cd=123&source=gbs_api,http://books.google.com/books/content?id=u4IxzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
William Shakespeare Complete Works The Comedies,William Shakespeare,"A long awaited addition to Flame Tree's stunning hardcover collector's series, one of three stunning volumes of Shakespeare's Complete Works. Based also on the new proofread and copy edited text of bestselling 2011 Flame Tree Illustrated Shakespeare, The Comedies sit alongside The Histories and The Tragedies to create a delightful three-set edition. The perfect match for The Decameron, The Divine Comedy and Don Quixote in Flame Tree's series of epic tales, Shakespeare's Complete Works is one of the masterpieces of literature, a must for every home, a wonderful read to enjoy and reminisce, and a treasure-house of cultural knowledge, highlighting every aspect of humankind. Flame Tree Gothic Fantasy, Classic Stories and Epic Tales collections bring together the entire range of myth, folklore, epic literature and modern short fiction. Highlighting the roots of suspense, supernatural, science fiction and mystery stories, the books in Flame Tree Collections series are beautifully presented, perfect as a gift and offer a lifetime of reading pleasure.",Drama,2025-01-14,0,en,No rating,http://books.google.co.in/books?id=6uDT0AEACAAJ&dq=subject:drama&hl=&cd=132&source=gbs_api,http://books.google.com/books/content?id=6uDT0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lady Windermere's Fan,Oscar Wilde,"Lady Windermere's Fan: A Play About a Good Woman is a play by Oscar Wilde, who uses his sharp wit to satirize Victorian ideals about marriage. Lady Windemere suspects her husband of infidelity and retaliates by taking a lover. Her husband's suspected lover follows her, begging her to return to Lord Windemere. The lover sacrifices her own reputation for that of Lady Windemere, in order to save that lady's marriage.",Uncategorized,2019-11-26,50,en,No rating,http://books.google.co.in/books?id=U2sazAEACAAJ&dq=subject:drama&hl=&cd=140&source=gbs_api,http://books.google.com/books/content?id=U2sazAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Theatre,Oscar Gross Brockett,No description available,Literary Criticism,1979,760,en,No rating,http://books.google.co.in/books?id=CTC1AAAAIAAJ&dq=subject:drama&hl=&cd=142&source=gbs_api,http://books.google.com/books/content?id=CTC1AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shakespeare's Comedy of A Midsummer Night's Dream;,William Shakespeare,"Shakespeare's classic comedy of love and magic is a perennial favorite of theatergoers and literature lovers alike. This new edition features an updated text and informative notes for modern readers. This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work is in the ""public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",Uncategorized,2023-07-18,0,en,No rating,http://books.google.co.in/books?id=C8VV0AEACAAJ&dq=subject:drama&hl=&cd=144&source=gbs_api,http://books.google.com/books/content?id=C8VV0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The League of Youth,Andy Barrett,Ibsen's first truly successful play and a prototype for his greatest work.,Drama,2011,0,en,No rating,http://books.google.co.in/books?id=S3xJXwAACAAJ&dq=subject:drama&hl=&cd=145&source=gbs_api,http://books.google.com/books/content?id=S3xJXwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Shakspere's King Henry the Fourth, Part II",William Shakespeare,"Excerpt from Shakspere's King Henry the Fourth, Part II: The Quarto of 1600, a Facsimile in Photo-Lithography In the following, the Folio mends the metre of [the Quarto words omitted in the Quarto are enclosed in square brackets. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",Drama,2016-10-25,108,en,No rating,http://books.google.co.in/books?id=85YdvgAACAAJ&dq=subject:drama&hl=&cd=146&source=gbs_api,http://books.google.com/books/content?id=85YdvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Largo Desolato,Václav Havel,"Professor Leopold Nettles, the hero of Largo Desolato, is the author of a book that contains a troublesome paragraph laying him open to arrest on charges of disturbing the intellectual peace. Pressed by the government to recant, Nettles is tortured by internal demons as well as external ones. Vaclav Havel has created a vivid and terrifying portrait of the writer in the totalitarian state that is as real and immediate as today s headlines.""",Drama,1987,68,en,5,http://books.google.co.in/books?id=-QNqgdc7mPcC&dq=subject:drama&hl=&cd=147&source=gbs_api,http://books.google.com/books/content?id=-QNqgdc7mPcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Saint Joan,Bernard Shaw,"Saint Joan is a 1923 play by Irish playwright George Bernard Shaw depicting the life of Joan of Arc. Notice: This Book is published by Historical Books Limited (www.publicdomain.org.uk) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.uk This book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk",Uncategorized,2015-09-15,108,en,No rating,http://books.google.co.in/books?id=i_AujgEACAAJ&dq=subject:drama&hl=&cd=149&source=gbs_api,http://books.google.com/books/content?id=i_AujgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Time Machine by H.G. Wells,H G Wells,One of the greatest books ever written. A splendid masterpiece...,Uncategorized,2021-01-19,66,en,No rating,http://books.google.co.in/books?id=wwYszgEACAAJ&dq=subject:drama&hl=&cd=150&source=gbs_api,http://books.google.com/books/content?id=wwYszgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
History of the Theatre,"Oscar Gross Brockett, Franklin Joseph Hildy","Chronicles the evolution of the theater from its beginnings to the early twenty-first century, covering styles, creative and technical elements, and the theater's impact on society and culture. Focuses largely on Europe and the U.S. but also discusses Africa, Asia, Latin America, Canada, Australia, and New Zealand.",Literary Criticism,2003,710,en,4,http://books.google.co.in/books?id=anFQAAAAMAAJ&dq=subject:drama&hl=&cd=151&source=gbs_api,http://books.google.com/books/content?id=anFQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Red House Mystery,Alan Alexander Milne,No description available,Drama,2017-08-20,292,en,No rating,http://books.google.co.in/books?id=jDDWswEACAAJ&dq=subject:drama&hl=&cd=152&source=gbs_api,http://books.google.com/books/content?id=jDDWswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Winter's Tale,William Shakespeare,"Notice: This Book is published by Historical Books Limited (www.publicdomain.org.uk) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.ukThis book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk",Uncategorized,2016-05-20,110,en,No rating,http://books.google.co.in/books?id=7Hu9jwEACAAJ&dq=subject:drama&hl=&cd=153&source=gbs_api,http://books.google.com/books/content?id=7Hu9jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Alcestis,Euripides,No description available,Drama,2012-02,80,en,No rating,http://books.google.co.in/books?id=X6kJQAAACAAJ&dq=subject:drama&hl=&cd=155&source=gbs_api,http://books.google.com/books/content?id=X6kJQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lysistrata,Aristophanes,"Originally performed in classical Athens in 411 BC, Lysistrata is a comic account of one woman's extraordinary mission to end the Peloponnesian War. Lysistrata persuades the women of Greece to withhold sexual privileges from their husbands and lovers as a means of forcing the men to negotiate peace-a strategy, however, that inflames the battle between the sexes. The play is notable for being an early exposé of sexual relations in a male-dominated society.",Uncategorized,2016-05-30,106,en,No rating,http://books.google.co.in/books?id=tlMWDAEACAAJ&dq=subject:drama&hl=&cd=156&source=gbs_api,http://books.google.com/books/content?id=tlMWDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"""Master Harold""-- and the Boys",Athol Fugard,Drama set in South Africa during apartheid.,Drama,1982,80,en,No rating,http://books.google.co.in/books?id=shBaAAAAMAAJ&dq=subject:drama&hl=&cd=159&source=gbs_api,http://books.google.com/books/content?id=shBaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Death of a Salesman,Arthur Miller,"The Pulitzer Prize-winning tragedy of a salesman’s deferred American dream Ever since it was first performed in 1949, Death of a Salesman has been recognized as a milestone of the American theater. In the person of Willy Loman, the aging, failing salesman who makes his living riding on a smile and a shoeshine, Arthur Miller redefined the tragic hero as a man whose dreams are at once insupportably vast and dangerously insubstantial. He has given us a figure whose name has become a symbol for a kind of majestic grandiosity—and a play that compresses epic extremes of humor and anguish, promise and loss, between the four walls of an American living room. ""By common consent, this is one of the finest dramas in the whole range of the American theater."" —Brooks Atkinson, The New York Times ""So simple, central, and terrible that the run of playwrights would neither care nor dare to attempt it."" —Time",Drama,1976-10-28,148,en,No rating,http://books.google.co.in/books?id=YMBtwuiu6nEC&dq=subject:drama&hl=&cd=160&source=gbs_api,No thumbnail available
